author_name,title,authors,publication,cited_by_value,year
Andreas Geiger,Team AnnieWAY’s Entry to GCDC (2011),"A Geiger, F Moosmann, M Lauer, B Ranft, H Rapp, J Ziegler","Gcdc, 2011",6,2011
Andreas Geiger,Learning Transformation Invariant Representations with Weak Supervision,"B Coors, A Condurache, A Mertins, A Geiger",,6,
Andreas Geiger,Augmented reality meets deep learning for car instance segmentation in urban scenes,"H Abu Alhaija, SK Mustikovela, L Mescheder, A Geiger, C Rother","Proceedings of BMVC 2017 and Workshops, 2017",5,2017
Andreas Geiger,Hidden Biases of End-to-End Driving Models,"B Jaeger, K Chitta, A Geiger","arXiv preprint arXiv:2306.07957, 2023",3,2023
Andreas Geiger,GOOD: Exploring Geometric Cues for Detecting Objects in an Open World,"H Huang, A Geiger, D Zhang","arXiv preprint arXiv:2212.11720, 2022",3,2022
Andreas Geiger,Intrinsic autoencoders for joint neural rendering and intrinsic image decomposition,"HA Alhaija, SK Mustikovela, J Thies, V Jampani, M Nießner, A Geiger, ...","arXiv preprint arXiv:2006.16011, 2020",3,2020
Andreas Geiger,Computer Vision and Pattern Recognition 2020,"Z Akata, A Geiger, T Sattler","International Journal of Computer Vision 129 (12), 3169-3170, 2021",2,2021
Andreas Geiger,Intrinsic Autoencoders for Joint Deferred Neural Rendering and Intrinsic Image Decomposition,"HA Alhaija, SK Mustikovela, J Thies, V Jampani, M Nießner, A Geiger, ...","2020 International Conference on 3D Vision (3DV), 1176-1185, 2020",2,2020
Andreas Geiger,PanopticNeRF-360: Panoramic 3D-to-2D Label Transfer in Urban Scenes,"X Fu, S Zhang, T Chen, Y Lu, X Zhou, A Geiger, Y Liao","arXiv preprint arXiv:2309.10815, 2023",1,2023
Andreas Geiger,Dictionary Fields: Learning a Neural Basis Decomposition,"A Chen, Z Xu, X Wei, S Tang, H Su, A Geiger","ACM Transactions on Graphics (TOG) 42 (4), 1-12, 2023",1,2023
Andreas Geiger,gDNA: Towards generative detailed neural avatars,"C Xu, T Jiang, J Song, J Yang, MJ Black, A Geiger, O Hilliges","2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR), 2022",1,2022
Andreas Geiger,Learning Cascaded Detection Tasks with Weakly-Supervised Domain Adaptation,"N Hanselmann, N Schneider, B Ortelt, A Geiger","2021 IEEE Intelligent Vehicles Symposium (IV), 532-539, 2021",1,2021
Andreas Geiger,Semantic Multi-View Stereo: Jointly Estimating Objects and Voxels,"A Osman Ulusoy, MJ Black, A Geiger","Proceedings of the IEEE Conference on Computer Vision and Pattern …, 2017",1,2017
Andreas Geiger,WildFusion: Learning 3D-Aware Latent Diffusion Models in View Space,"K Schwarz, SW Kim, J Gao, S Fidler, A Geiger, K Kreis","arXiv preprint arXiv:2311.13570, 2023",,2023
Andreas Geiger,GTA: A Geometry-Aware Attention Mechanism for Multi-View Transformers,"T Miyato, B Jaeger, M Welling, A Geiger","arXiv preprint arXiv:2310.10375, 2023",,2023
Andreas Geiger,Towards Scalable Multi-View Reconstruction of Geometry and Materials,"C Schmitt, B Antić, A Neculai, JH Lee, A Geiger","IEEE Transactions on Pattern Analysis and Machine Intelligence, 2023",,2023
Andreas Geiger,Factor Fields: A Unified Framework for Neural Fields and Beyond,"A Geiger, H Su, S Tang, X Wei, Z Xu, A Chen","arXiv, 2023",,2023
Andreas Geiger,Towards Scalable Multi-View Reconstruction of Geometry and Materials,"A Geiger, JH Lee, A Neculai, B Antić, C Schmitt","arXiv, 2023",,2023
Andreas Geiger,Self-Supervised Occupancy Grid Map Completion for Automated Driving,"J Stojcheski, T Nürnberg, M Ulrich, T Michalke, C Gläser, A Geiger","2023 IEEE Intelligent Vehicles Symposium (IV), 1-7, 2023",,2023
Andreas Geiger,AG3D: Learning to Generate 3D Avatars from 2D Image Collections,"A Geiger, O Hilliges, MJ Black, J Yang, X Chen, Z Dong","arXiv, 2023",,2023
Andreas Geiger,On Offline Evaluation of 3D Object Detection for Autonomous Driving,"T Schreier, K Renz, A Geiger, K Chitta","Proceedings of the IEEE/CVF International Conference on Computer Vision …, 2023",,2023
Andreas Geiger,MonoSDF: Exploring Monocular Geometric Cues for Neural Implicit Surface Reconstruction,"Y Zehao, S Peng, M Niemeyer, T Sattler, A Geiger","arXiv, 2022",,2022
Andreas Geiger,Shape As Points: A Differentiable Poisson Solver,"M Pollefeys, A Geiger","arXiv preprint arXiv:2106.03452, 2021",,2021
Andreas Geiger,"Pattern Recognition: 42nd DAGM German Conference, DAGM GCPR 2020, Tübingen, Germany, September 28–October 1, 2020, Proceedings","Z Akata, A Geiger, T Sattler","Springer Nature, 2021",,2021
Andreas Geiger,HOTA: A Higher Order Metric for Evaluating Multi-object Tracking,"L Jonathon, O Aljos̆a, P Dendorfer, P Torr, A Geiger, L Leal-Taixé, ...","International Journal of Computer Vision 129 (2), 548-578, 2021",,2021
Andreas Geiger,SLIM: Self-Supervised LiDAR Scene Flow and Motion Segmentation,"S Andreas Baur, D Josef Emmerichs, F Moosmann, P Pinggera, B Ommer, ...","IEEE, 2021",,2021
Andreas Geiger,HOTA: A Higher Order Metric for Evaluating Multi-Object Tracking,"J Luiten, A Osep, P Dendorfer, P Torr, A Geiger, L Leal-Taixé, B Leibe","International Journal of Computer Vision, 1-31, 2020",,2020
Andreas Geiger,Geometric Image Synthesis,"H Abu Alhaija, S Karthik Mustikovela, A Geiger, C Rother","arXiv preprint arXiv:1809.04696, 2018",,2018
Andreas Geiger,Probabilistic Duality for Parallel Gibbs Sampling without Graph Coloring,"L Mescheder, S Nowozin, A Geiger","arXiv preprint arXiv:1611.06684, 2016",,2016
Andreas Geiger,Predictive Driver Model: A Technical Report,"D Dauner, M Hallgarten, A Geiger, K Chitta",,,
Andreas Geiger,Learning an Explainable Planner for Autonomous Driving,"K Renz, K Chitta, OB Mercea, AS Koepke, Z Akata, A Geiger","6th Annual Conference on Robot Learning, 0",,
Andreas Geiger,Geometric Image Synthesis Download PDF,"HA Alhaija, SK Mustikovela, A Geiger, C Rother",,,
Andreas Geiger,Are we ready for autonomous driving?,"A Geiger, P Lenz, R Urtasun","Proc. CVPR, 3354-3361, 0",,
