author_name,title,authors,publication,cited_by_value,year
Martin V. Butz,New Challenges for an Anticipatory Classi er System: Hard Problems and Possible Solutions,"M Butz, DE Goldberg, W Stolzmann",,8,1999
Martin V. Butz,Resynthesizing the GECO speech corpus with VocalTractLab,"K Sering, N Stehwien, Y Gao, MV Butz, H Baayen","Konferenz Elektronische Sprachsignalverarbeitung, 95-102, 2019",7,2019
Martin V. Butz,Outline of a sensory-motor perspective on intrinsically moral agents,"C Balkenius, L Cañamero, P Pärnamets, B Johansson, MV Butz, A Olsson","Adaptive Behavior 24 (5), 306-319, 2016",7,2016
Martin V. Butz,Improved tracking and behavior anticipation by combining street map information with Bayesian-filtering,"A Alin, J Fritsch, MV Butz","Intelligent Transportation Systems-(ITSC), 2013 16th International IEEE …, 2013",7,2013
Martin V. Butz,Tracking moving vehicles using an advanced grid-based bayesian filter approach,"A Alin, MV Butz, J Fritsch","2011 IEEE Intelligent Vehicles Symposium (IV), 466-472, 2011",7,2011
Martin V. Butz,Effective racing on partially observable tracks: Indirectly coupling anticipatory egocentric sensors with motor commands,"MV Butz, MJ Linhardt, TD Lonneker","IEEE Transactions on Computational Intelligence and AI in Games 3 (1), 31-42, 2010",7,2010
Martin V. Butz,Towards the advantages of hierarchical anticipatory behavioral control,"O Herbort, MV Butz, J Hoffmann","Proceedings of the KogWis05. The German Cognitive Science Conference, 77-82, 2005",7,2005
Martin V. Butz,Estimation of the surface fluxes for heat and momentum in unstable conditions with machine learning and similarity approaches for the LAFE data set,"V Wulfmeyer, JMV Pineda, S Otte, M Karlbauer, MV Butz, TR Lee, ...","Boundary-Layer Meteorology 186 (2), 337-371, 2023",6,2023
Martin V. Butz,Learning Groundwater Contaminant Diffusion‐Sorption Processes With a Finite Volume Neural Network,"T Praditia, M Karlbauer, S Otte, S Oladyshkin, MV Butz, W Nowak","Water Resources Research 58 (12), e2022WR033149, 2022",6,2022
Martin V. Butz,Learning What and Where: Disentangling Location and Identity Tracking Without Supervision,"M Traub, S Otte, T Menge, M Karlbauer, J Thuemmel, MV Butz","The Eleventh International Conference on Learning Representations, 2022",6,2022
Martin V. Butz,Emergent Goal‐Anticipatory Gaze in Infants via Event‐Predictive Learning and Inference,"C Gumbsch, M Adam, B Elsner, MV Butz","Cognitive Science 45 (8), e13016, 2021",6,2021
Martin V. Butz,Investigating Efficient Learning and Compositionality in Generative LSTM Networks,"S Fabi, S Otte, JG Wiese, MV Butz","arXiv preprint arXiv:2004.07754, 2020",6,2020
Martin V. Butz,Planning grasps for object manipulation: integrating internal preferences and external constraints,"O Herbort, MV Butz","Cognitive processing 16, 249-253, 2015",6,2015
Martin V. Butz,Modeling perspective-taking upon observation of 3D biological motion,"F Schrodt, G Layher, H Neumann, MV Butz","4th International Conference on Development and Learning and on Epigenetic …, 2014",6,2014
Martin V. Butz,Gaze strategies in object identification and manipulation,"A Belardinelli, MV Butz","Proceedings of the 35th annual meeting of the Cognitive Science Society …, 2013",6,2013
Martin V. Butz,Guided evolution in xcsf,"PO Stalph, MV Butz","Proceedings of the 14th annual conference on Genetic and evolutionary …, 2012",6,2012
Martin V. Butz,Modularization of XCSF for multiple output dimensions,"MV Butz, PO Stalph","Proceedings of the 13th annual conference on Genetic and evolutionary …, 2011",6,2011
Martin V. Butz,"A modular, redundant, multi-frame of reference representation for kinematic chains","S Ehrenfeld, MV Butz","2011 IEEE International Conference on Robotics and Automation, 141-147, 2011",6,2011
Martin V. Butz,Compositionality and embodiment in harmony,"Y Sugita, MV Butz, PY Oudeyer","Amd newsletter 8, 8-9, 2011",6,2011
Martin V. Butz,"Distinction between types of motivations: Emergent behavior with a neural, model-based reinforcement learning system","E Shirinov, MV Butz","2009 IEEE Symposium on Artificial Life, 69-76, 2009",6,2009
Martin V. Butz,Intentions and mirror neurons: from the individual to overall social reality,MV Butz,"Constructivist Foundations 3 (2), 87-89, 2008",6,2008
Martin V. Butz,Effect of pure error-based fitness in XCS,"MV Butz, DE Goldberg, PL Lanzi","International Workshop on Learning Classifier Systems, 104-114, 2003",6,2003
Martin V. Butz,State value learning with an anticipatory learning classifier system in a markov decision process,MV Butz,"IlliGAL report 2002018, 2002",6,2002
Martin V. Butz,REPRISE: A Retrospective and Prospective Inference Scheme.,"MV Butz, DK Bilkey, A Knott, S Otte","CogSci, 2018",5,2018
Martin V. Butz,Modeling perspective-taking by correlating visual and proprioceptive dynamics,"F Schrodt, G Layher, H Neumann, M Butz","Proceedings of the Annual Meeting of the Cognitive Science Society 36 (36), 2014",5,2014
Martin V. Butz,Modeling the temporal dynamics of visual working memory,"J Lohmann, O Herbort, MV Butz","Cognitive Systems Research 24, 80-86, 2013",5,2013
Martin V. Butz,Reservoir sizes and feedback weights interact non-linearly in echo state networks,"D Koryakin, MV Butz","Artificial Neural Networks and Machine Learning–ICANN 2012: 22nd …, 2012",5,2012
Martin V. Butz,Sequential problems that test generalization in learning classifier systems,"MV Butz, PL Lanzi","Evolutionary Intelligence 2, 141-147, 2009",5,2009
Martin V. Butz,The Challenge of Anticipation,"MV Butz, G Pezzulo","LNCS, 2008",5,2008
Martin V. Butz,"Anticipatory, goal-directed behavior","MV Butz, O Herbort, G Pezzulo","The Challenge of Anticipation: A Unifying Framework for the Analysis and …, 2008",5,2008
Martin V. Butz,Emergent effector-independent internal spaces: Adaptation and intermanual learning transfer in humans and neural networks,"MV Butz, A Lenhard, O Herbort","2007 International Joint Conference on Neural Networks, 1970-1975, 2007",5,2007
Martin V. Butz,Generator and interface for random decomposable problems in c,"M Pelikan, K Sastry, MV Butz, DE Goldberg","MEDAL Report, 2006",5,2006
Martin V. Butz,Effective and reliable online classification combining XCS with EDA mechanisms,"M Butz, M Pelikan, X Llora, DE Goldberg","Scalable Optimization via Probabilistic Modeling, 249-273, 2006",5,2006
Martin V. Butz,Gradient descent methods in learning classifier systems,"M Butz, D Goldberg, P Lanzi",,5,2004
Martin V. Butz,An Implementation of the Anticipatory Classi er System ACS2 in C+,MV Butz,,5,2001
Martin V. Butz,Developing hierarchical anticipations via neural network-based event segmentation,"C Gumbsch, M Adam, B Elsner, G Martius, MV Butz","2022 IEEE International Conference on Development and Learning (ICDL), 1-8, 2022",4,2022
Martin V. Butz,Fostering event compression using gated surprise,"D Humaidan, S Otte, MV Butz","International Conference on Artificial Neural Networks, 155-167, 2020",4,2020
Martin V. Butz,Recurrent gradient-based motor inference for speech resynthesis with a vocal tract simulator,"K Sering, P Schmidt-Barbo, S Otte, MV Butz, H Baayen","12th International Seminar on Speech Production, 2020",4,2020
Martin V. Butz,Inferring event-predictive goal-directed object manipulations in REPRISE,"MV Butz, T Menge, D Humaidan, S Otte","Artificial Neural Networks and Machine Learning–ICANN 2019: Theoretical …, 2019",4,2019
Martin V. Butz,Report on the Thirty-Fifth Annual Cognitive Science Conference,"A Belardinelli, MV Butz","Ai Magazine 35 (2), 79-80, 2014",4,2014
Martin V. Butz,Modeling perspective-taking by forecasting 3D biological motion sequences,"F Schrodt, MV Butz","Cognitive Processing, Supplementary KogWis 15, 137-139, 2014",4,2014
Martin V. Butz,Separating goals from behavioral control: Implications from learning predictive modularizations,MV Butz,"New Ideas in Psychology 31 (3), 302-312, 2013",4,2013
Martin V. Butz,"Modular, multimodal arm control models","S Ehrenfeld, O Herbort, MV Butz","Computational and robotic models of the hierarchical organization of …, 2013",4,2013
Martin V. Butz,Sensomotorische Raumrepräsentationen,MV Butz,"Informatik-Spektrum 31, 237-240, 2008",4,2008
Martin V. Butz,The XCS classifier system,"MV Butz, MV Butz","Rule-Based Evolutionary Online Learning Systems: A Principled Approach to …, 2006",4,2006
Martin V. Butz,Extending the omniglot challenge: Imitating handwriting styles on a new sequential dataset,"S Fabi, S Otte, F Scholz, J Wührer, M Karlbauer, MV Butz","IEEE Transactions on Cognitive and Developmental Systems, 2022",3,2022
Martin V. Butz,Efficient learning through compositionality in a CNN-RNN model consisting of a bottom-up and a top-down pathway,"S Fabi, L Holzwarth, MV Butz","Proceedings of the Annual Meeting of the Cognitive Science Society 44 (44), 2022",3,2022
Martin V. Butz,"Fostering compositionality in latent, generative encodings to solve the omniglot challenge","S Fabi, S Otte, MV Butz","International Conference on Artificial Neural Networks, 525-536, 2021",3,2021
Martin V. Butz,Binding and perspective taking as inference in a generative neural network model,"M Sadeghi, F Schrodt, S Otte, MV Butz","International Conference on Artificial Neural Networks, 3-14, 2021",3,2021
Martin V. Butz,Latent state inference in a spatiotemporal generative model,"M Karlbauer, T Menge, S Otte, HPA Lensch, T Scholten, V Wulfmeyer, ...","International Conference on Artificial Neural Networks, 384-395, 2021",3,2021
Martin V. Butz,"The impact of action effects on infants’ predictive gaze shifts for a non-human grasping action at 7, 11, and 18 months","M Adam, C Gumbsch, MV Butz, B Elsner","Frontiers in Psychology 12, 695550, 2021",3,2021
Martin V. Butz,Compositionality as learning bias in generative RNNs solves the omniglot challenge,"S Fabi, S Otte, MV Butz","Learning to Learn-Workshop at ICLR 2021, 2021",3,2021
Martin V. Butz,Speakers use more informative referring expressions to describe surprising events,"C Stegemann-Philipps, MV Butz, S Winkler, A Achimova","Proceedings of the Annual Meeting of the Cognitive Science Society 43 (43), 2021",3,2021
Martin V. Butz,Learning Precise Spike Timings with Eligibility Traces,"M Traub, MV Butz, RH Baayen, S Otte","International Conference on Artificial Neural Networks, 659-669, 2020",3,2020
Martin V. Butz,"Inferring, predicting, and denoising causal wave dynamics","M Karlbauer, S Otte, HPA Lensch, T Scholten, V Wulfmeyer, MV Butz","Artificial Neural Networks and Machine Learning–ICANN 2020: 29th …, 2020",3,2020
Martin V. Butz,Knowledge spaces in VR: intuitive interfacing with a multiperspective hypermedia environment,"P Gerjets, M Lachmair, MV Butz, J Lohmann","2018 IEEE Conference on Virtual Reality and 3D User Interfaces (VR), 555-556, 2018",3,2018
Martin V. Butz,Learning where to search using visual attention,"A Kloss, D Kappler, HPA Lensch, MV Butz, S Schaal, J Bohg","2016 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2016",3,2016
Martin V. Butz,Learning spatial transformations using structured gain-field networks,"J Kneissler, MV Butz","Artificial Neural Networks and Machine Learning–ICANN 2014: 24th …, 2014",3,2014
Martin V. Butz,The anticipatory construction of reality as a central concern for psychology and robotics,"O Sigaud, M Butz, G Pezzulo, O Herbort","New Ideas in Psychology 31 (3), 217-220, 2013",3,2013
Martin V. Butz,Autonomous failure detection and multimodal sensor fusion in a modular arm model,"S Ehrenfeld, MV Butz","2012 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2012",3,2012
Martin V. Butz,Filtering sensory information with xcsf: improving learning robustness and control performance,"J Kneissler, PO Stalph, J Drugowitsch, MV Butz","Proceedings of the 14th annual conference on Genetic and evolutionary …, 2012",3,2012
Martin V. Butz,The 2011 simulated car racing championship@ cig-2011,"D Loiacono, L Cardamone, M Butz, PL Lanzi","conference presentation, 2010",3,2010
Martin V. Butz,Towards Emergent Strong Systematicity in a Simple Dynamical Connectionist Network,"Y Sugita, M Butz","Workshop on Cognitive and neural models for automated processing of speech …, 2010",3,2010
Martin V. Butz,The scared robot: Motivations in a simulated robot arm,"MV Butz, GKM Pedersen","Annual Conference on Artificial Intelligence, 460-467, 2009",3,2009
Martin V. Butz,Documentation of XCSF-Ellipsoids Java plus visualization,"P Stalph, MV Butz","Medal report 2008008, 3, 2008",3,2008
Martin V. Butz,Multimodal goal representations and feedback in hierarchical motor control,"O Herbort, MV Butz, J Hoffmann","Proc. Int. Conf. Cogn. Syst, 2008",3,2008
Martin V. Butz,PAC learning in XCS,"MV Butz, DE Goldberg, PL Lanzi","IlliGAL report 2004011, 2004",3,2004
Martin V. Butz,Learning Classifier Systems for Hyperspectral Images Processing,"A Quirin, J Korczak, MV Butz, DE Goldberg","IlliGAL Report NO 2004023, 2004",3,2004
Martin V. Butz,Limits,"MV Butz, MV Butz","Anticipatory Learning Classifier Systems, 81-97, 2002",3,2002
Martin V. Butz,Infering boundary conditions in finite volume neural networks,"CC Horuz, M Karlbauer, T Praditia, MV Butz, S Oladyshkin, W Nowak, ...","International Conference on Artificial Neural Networks, 538-549, 2022",2,2022
Martin V. Butz,Learning What and Where--Unsupervised Disentangling Location and Identity Tracking,"M Traub, S Otte, T Menge, M Karlbauer, J Thümmel, MV Butz","arXiv preprint arXiv:2205.13349, 2022",2,2022
Martin V. Butz,Using semantic embeddings for initiating and planning articulatory speech synthesis,"P Schmidt-Barbo, S Otte, MV Butz, RH Baayen, K Sering","Studientexte zur Sprachkommunikation: Elektronische Sprachsignalverarbeitung …, 2022",2,2022
Martin V. Butz,Dynamic action inference with recurrent spiking neural networks,"M Traub, MV Butz, R Legenstein, S Otte","International Conference on Artificial Neural Networks, 233-244, 2021",2,2021
Martin V. Butz,Gestalt perception of biological motion: a generative artificial neural network model,"M Sadeghi, F Schrodt, S Otte, MV Butz","2021 IEEE International Conference on Development and Learning (ICDL), 1-7, 2021",2,2021
Martin V. Butz,Learn it first: Grounding language in compositional event-predictive encodings,"C Stegemann-Philipps, MV Butz","2021 IEEE International Conference on Development and Learning (ICDL), 1-6, 2021",2,2021
Martin V. Butz,Incorporating adaptive RNN-based action inference and sensory perception,"S Otte, J Stoll, MV Butz","Artificial Neural Networks and Machine Learning–ICANN 2019: Text and Time …, 2019",2,2019
Martin V. Butz,Learning conditional mappings between population-coded modalities,"F Schrodt, MV Butz","Machine learning reports 3 (2015), 141-148, 2015",2,2015
Martin V. Butz,An embodied kinematic model for perspective taking,"S Ehrenfeld, MV Butz","Biannu. Conf. Ger. Cogn. Sci. Soc 2, 2014",2,2014
Martin V. Butz,Modeling body state-dependent multisensory integration,"MV Butz, A Belardinelli, S Ehrenfeld","Cognitive processing 13, 113-116, 2012",2,2012
Martin V. Butz,Motivated TGNG: Algorithm and performance evaluations,"MV Butz, K Reif","Technical Report No. CoboslabY2010N001. Würzburg, Germany: COBOSLAB …, 2010",2,2010
Martin V. Butz,Curiosity in learning sensorimotor maps,MV Butz,"KogWis 10, 92, 2010",2,2010
Martin V. Butz,The role of internal stimuli in building up an ‘inner world’. a study with evolved ‘blind’robots,"O Miglino, D Parisi, M Ponticorvo, G Pezullo, M Butz, O Sigaud, ...","Proc. 4th workshop on anticipatory behavior in adaptive learning systems …, 2008",2,2008
Martin V. Butz,Speculations about the structure of ideomotor relations,"J Hoffmann, MV Butz, O Herbort, A Kiesel, A Lenhard","Zeitschrift Fur Sportpsychologie 14 (3), 95-103, 2007",2,2007
Martin V. Butz,Learning classifier systems,"JBW Browne, JDE Bernadó-Mansilla, MV Butz",,2,2007
Martin V. Butz,XCS in Reinforcement Learning Problems,"MV Butz, MV Butz","Rule-Based Evolutionary Online Learning Systems: A Principled Approach to …, 2006",2,2006
Martin V. Butz,Simple Learning Classifier Systems,"MV Butz, MV Butz","Rule-Based Evolutionary Online Learning Systems: A Principled Approach to …, 2006",2,2006
Martin V. Butz,Analysis and evaluation of learning classifier systems applied to hyperspectral image classification,"A Quirin, J Korczak, MV Butz, DE Goldberg","5th International Conference on Intelligent Systems Design and Applications …, 2005",2,2005
Martin V. Butz,Hierarchical classification problems demand effective building block identification and processing in LCSs,"MV Butz, DE Goldberg","IlliGAL report 2004017, 2004",2,2004
Martin V. Butz,Physical Domain Reconstruction with Finite Volume Neural Networks,"CC Horuz, M Karlbauer, T Praditia, MV Butz, S Oladyshkin, W Nowak, ...","Applied Artificial Intelligence 37 (1), 2204261, 2023",1,2023
Martin V. Butz,Inductive biases in deep learning models for weather prediction,"J Thuemmel, M Karlbauer, S Otte, C Zarfl, G Martius, N Ludwig, ...","arXiv preprint arXiv:2304.04664, 2023",1,2023
Martin V. Butz,Active Iterative Social Inference in Multi-Trial Signaling Games,"A Achimova, G Scontras, E Eisemann, MV Butz","Open Mind 7, 111-129, 2023",1,2023
Martin V. Butz,Mental number representations are spatially mapped both by their magnitudes and ordinal positions,"NN Koch, JF Huber, J Lohmann, K Cipora, MV Butz, HC Nuerk","Collabra: Psychology 9 (1), 67908, 2023",1,2023
Martin V. Butz,Anaphoric reference in descriptions of surprising events,"A Achimova, C Stegemann-Philipps, S Winkler, MV Butz","Proceedings of Sinn und Bedeutung 26, 20-34, 2022",1,2022
Martin V. Butz,Binding Dancers Into Attractors,"F Kaltenberger, S Otte, MV Butz","2022 IEEE International Conference on Development and Learning (ICDL), 127-134, 2022",1,2022
Martin V. Butz,Resourceful event-predictive inference: the nature of cognitive effort,MV Butz,"Frontiers in Psychology 13, 867328, 2022",1,2022
Martin V. Butz,Latent event-predictive encodings through counterfactual regularization,"D Humaidan, S Otte, C Gumbsch, C Wu, MV Butz","arXiv preprint arXiv:2105.05894, 2021",1,2021
Martin V. Butz,Modeling the anticipatory remapping of spatial body representations: a free energy approach,"P Weigert, J Lohmann, MV Butz","Proceedings of the Annual Meeting of the Cognitive Science Society 43 (43), 2021",1,2021
Martin V. Butz,Hands in Thought and Motion.,"J Lohmann, MV Butz","CogSci, 2020",1,2020
Martin V. Butz,Spatial memory for vertical locations.,"T Hinterecker, C Leroy, ME Kirschhock, M Zhao, MV Butz, HH Bülthoff, ...","Journal of Experimental Psychology: Learning, Memory, and Cognition 45 (7), 1205, 2019",1,2019
Martin V. Butz,Are you Sure How to Move? Expected Uncertainty Modulates Anticipatory Crossmodal Interactions.,"J Lohmann, A Belardinelli, MV Butz","CogSci, 2018",1,2018
Martin V. Butz,EP 126. Virtual Reality in the assessment of a manual bias towards food,"PA Schroeder, J Lohmann, MV Butz, C Plewnia","Clinical Neurophysiology 127 (9), e294, 2016",1,2016
Martin V. Butz,"Is it Living? Insights from Modeling Event-Oriented, Self-Motivated, Acting, Learning and Conversing Game Agents.","MV Butz, M Simonic, M Binz, J Einig, S Ehrenfeld, F Schrodt","CogSci, 2016",1,2016
Martin V. Butz,Ensembles of neural oscillators,"D Koryakin, F Schrodt, MV Butz","New Challenges in Neural Computation, 57-64, 2015",1,2015
Martin V. Butz,12th Biannual conference of the German cognitive science society (Gesellschaft für Kognitionswissenschaft) Edited by Anna Belardinelli and Martin V. Butz,MV Butz,"Cognitive Processing 15 (Suppl 1), 1-158, 2014",1,2014
Martin V. Butz,Anticipatory learning,"MV Butz, G Pezzulo","Encyclopedia of the Sciences of Learning, 2012",1,2012
Martin V. Butz,Extracting adaptation strategies for e-learning programs with XCS,"A Endler, MV Butz, GD Rey","Proceedings of the 13th annual conference companion on Genetic and …, 2011",1,2011
Martin V. Butz,Evolving robust controller parameters using covariance matrix adaptation,"GKM Pedersen, MV Butz","Proceedings of the 12th annual conference on Genetic and evolutionary …, 2010",1,2010
Martin V. Butz,Towards increasing learning speed and robustness of XCSF: Experimenting with larger offspring set sizes,"P Stalph, MV Butz","Proceedings of the 10th annual conference companion on Genetic and …, 2008",1,2008
Martin V. Butz,The xcsf classifier system in java,MV Butz,"ACM SIGEVOlution 2 (2), 10-13, 2007",1,2007
Martin V. Butz,How XCS works: Ensuring effective evolutionary pressures,"MV Butz, MV Butz","Rule-Based Evolutionary Online Learning Systems: A Principled Approach to …, 2006",1,2006
Martin V. Butz,Xcs in binary classification problems,"MV Butz, MV Butz","Rule-Based Evolutionary Online Learning Systems: A Principled Approach to …, 2006",1,2006
Martin V. Butz,"Toward a Cognitive Sequence Learner: Hierarchy, Self-Organization, and Top-down Bottom-up Interaction",MV Butz,,1,2004
Martin V. Butz,ACS2,"MV Butz, MV Butz","Anticipatory Learning Classifier Systems, 23-49, 2002",1,2002
Martin V. Butz,Anticipatory Behavior in Adaptive Learning Systems,"MV Butz, O Sigaud, S Swarup",,1,
Martin V. Butz,Modal and amodal cognition: an overarching principle in various domains of psychology,"B Kaup, R Ulrich, KM Bausenhart, D Bryce, MV Butz, D Dignath, ...","Psychological Research, 1-31, 2023",,2023
Martin V. Butz,Loci-Segmented: Improving Scene Segmentation Learning,"M Traub, F Becker, A Sauter, S Otte, MV Butz","arXiv preprint arXiv:2310.10410, 2023",,2023
Martin V. Butz,Looping LOCI: Developing Object Permanence from Videos,"M Traub, F Becker, S Otte, MV Butz","arXiv preprint arXiv:2310.10372, 2023",,2023
Martin V. Butz,Indirectness as a path to common ground management,"A Achimova, M Franke, MV Butz","PsyArXiv, 2023",,2023
Martin V. Butz,Advancing Parsimonious Deep Learning Weather Prediction using the HEALPix Mesh,"M Karlbauer, N Cresswell-Clay, RA Moreno, DR Durran, T Kurth, MV Butz","arXiv preprint arXiv:2311.06253, 2023",,2023
Martin V. Butz,Learning Hierarchical World Models with Adaptive Temporal Abstractions from Discrete Latent Dynamics,"MV Butz, G Martius, N Sajid, C Gumbsch","OpenReview. net, 2023",,2023
Martin V. Butz,Learning Hierarchical World Models with Adaptive Temporal Abstractions from Discrete Latent Dynamics,"C Gumbsch, N Sajid, G Martius, MV Butz","Sixteenth European Workshop on Reinforcement Learning, 2023",,2023
Martin V. Butz,A review of deep learning for weather prediction,"J Thümmel, M Butz, B Goswami","EGU23, 2023",,2023
Martin V. Butz,Inference of affordances and active motor control in simulated agents,"F Scholz, C Gumbsch, S Otte, MV Butz","Frontiers in Neurorobotics 16, 881673, 2022",,2022
Martin V. Butz,Faster Grasping of High-Calorie Food Objects in Virtual Reality,"PA Schroeder, E Collantoni, J Lohmann, MV Butz, C Plewnia",,,2022
Martin V. Butz,Inference of time series components by online co-evolution,"D Koryakin, S Otte, MV Butz","Genetic Programming and Evolvable Machines, 1-29, 2022",,2022
Martin V. Butz,Learning about others: Pragmatic social inference through ambiguity resolution,"A Achimova, G Scontras, C Stegemann-Philipps, J Lohmann, MV Butz","Cognition 218, 2022",,2022
Martin V. Butz,Understanding of Linguistic Scales in Speakers with Williams Syndrome,"A Achimova, J Musolino, R Pasquinelli, MV Butz, B Landau","Proceedings of the Annual Meeting of the Cognitive Science Society 44 (44), 2022",,2022
Martin V. Butz,Signal Denoising with Recurrent Spiking Neural Networks and Active Tuning,"M Ciurletti, M Traub, M Karlbauer, MV Butz, S Otte","International Conference on Artificial Neural Networks, 220-232, 2021",,2021
Martin V. Butz,Finite volume neural network: Modeling subsurface contaminant transport,"M Karlbauer, S Otte, MV Butz, T Praditia, S Oladyshkin, W Nowak","ArXiv 2104, 2021",,2021
Martin V. Butz,Can Action Bias the Perception of Ambiguous Auditory Stimuli?,"J Lohmann, MV Butz","Proceedings of the Annual Meeting of the Cognitive Science Society 43 (43), 2021",,2021
Martin V. Butz,I see where this is going: Modeling the development of infants' goal-predictive gaze,"C Gumbsch, M Adam, B Elsner, MV Butz","Proceedings of the Annual Meeting of the Cognitive Science Society 43 (43), 2021",,2021
Martin V. Butz,Emergent Goal-Anticipatory Gaze in Infants via Event-Predictive Learning and Inference,"G Christian, M Adam, B Elsner, MV Butz",,,2020
Martin V. Butz,Bayesian Preference Inference in Dialogue,"A Achimova, E Eisemann, MV Butz","PsyArXiv, 2020",,2020
Martin V. Butz,Bayesian inference in dialogue.,"A Achimova, EI Eisemann, MV Butz","CogSci, 2020",,2020
Martin V. Butz,Sequence Classification using Ensembles of Recurrent Generative Expert Modules.,"M Hobbhahn, MV Butz, S Fabi, S Otte","ESANN, 333-338, 2020",,2020
Martin V. Butz,On the purpose of ambiguous utterances.,"G Scontras, A Achimova, C Stegemann, MV Butz","CogSci, 3352, 2019",,2019
Martin V. Butz,Unflinching Predictions: Anticipatory Crossmodal Interactions are Unaffected by the Current Hand Posture.,"J Lohmann, MV Butz","CogSci, 692-698, 2019",,2019
Martin V. Butz,Bachelorarbeit Kognitionswissenschaft,"M Hobbhahn, M Butz, S Otte",,,2018
Martin V. Butz,Symposium on event predictive cognition,"MV Butz, A Knott, RP Cooper, JL Elman, K McRae, A Papafragou, ...","Cognitive Science Society, 2018",,2018
Martin V. Butz,Reference Systems in Spatial Memory for Vertical Locations,"T Hinterecker, C Leroy, M Kirschhock, M Zhao, MV Butz, HH Bülthoff, ...","39th Annual Meeting of the Cognitive Science Society (CogSci 2017), 525, 2017",,2017
Martin V. Butz,Reference Systems in Memory for Vertical Locations: Evidence for Dominance of Egocentric over Environmental or Gravitational Systems,"T Hinterecker, C Leroy, ME Kirschhock, M Zhao, MV Butz, HH Bülthoff, ...","Second International Workshop on Models and Representations in Spatial …, 2017",,2017
Martin V. Butz,Projecting space into the future: peripersonal space remaps in anticipation of an object manipulation.,"A Belardinelli, J Lohmann, MV Butz","CogSci, 2017",,2017
Martin V. Butz,Anticipatory Active Inference from Learned Recurrent Neural Forward Models.,"S Otte, T Schmitt, MV Butz","CogSci, 2017",,2017
Martin V. Butz,Learning Temporal Generative Neural Codes for Biological Motion Perception and Inference.,"F Schrodt, MV Butz","CogSci, 2017",,2017
Martin V. Butz,Grasping Multisensory Integration: Proprioceptive Capture after Virtual Object Interactions.,"J Lohmann, J Gütschow, MV Butz","CogSci, 2017",,2017
Martin V. Butz,Gravity as a universal reference direction? Influences on spatial memory for vertical object locations,"T Hinterecker, C Leroy, M Zhao, M Butz, HH Bülthoff, T Meilinger","International Conference Spatial Cognition (SC 2016), 2016",,2016
Martin V. Butz,The Pragmatic Turn: Toward Action-Oriented Views in Cognitive Science,"G Pezzulo, A Hamilton, V Southgate, E Hill, G Vosgerau, U Frith, C Heyes, ...","MIT Press, 2016",,2016
Martin V. Butz,Embodied social spaces: Implicit racial bias modulates spatial perspective taking,"J Lohmann, J Kurz, T Meilinger, MV Butz","Pabst, 2016",,2016
Martin V. Butz,Spatial memory in the vertical plane: The influence of gravity and room orientation during learning and retrieval,"T Hinterecker, C Leroy, MV Butz, HH Bülthoff, T Meilinger","Pabst, 2016",,2016
Martin V. Butz,Human-object interaction understanding without objects.,"A Belardinelli, J Lohmann, MV Butz","CogSci, 2016",,2016
Martin V. Butz,Towards Grounding Compositional Concept Structures in Self-organizing Neural Encodings,"MV Butz, D Zöllner","düsseldorf university press 1, 177-192, 2016",,2016
Martin V. Butz,Planning grasps for object interaction: The role of motor simulation,"O Herbort, MV Butz","COGNITIVE PROCESSING 16, S16-S16, 2015",,2015
Martin V. Butz,Looking at me? Influence of facing orientation of avatars and objects on distance estimation,"C Foster, K Takahashi, S Kurek, C Horeis, MJ Bäuerle, S de la Rosa, ...","Pabst, 2015",,2015
Martin V. Butz,Spatial memory in the horizontal and vertical plane,"C Leroy, M Zhao, MV Butz, HH Bülthoff, T Meilinger","Pabst, 2015",,2015
Martin V. Butz,Supplementary Material: Avoiding Self-Delusions: A Bayes-optimal Combination of Predictive Inference and Adaptive Filtering,"J Kneissler, J Drugowitch, MV Butz",,,2015
Martin V. Butz,It's all in the eye: multiple orders of motor planning in gaze control.,"A Belardinelli, MV Butz","CogSci, 2015",,2015
Martin V. Butz,An Automatized Heider-Simmel Story Generation Tool.,"MV Butz, R Geirhos, J Kneissler","CogSci, 2015",,2015
Martin V. Butz,Learning Recurrent Dynamics using Differential Evolution.,"S Otte, F Becker, MV Butz, M Liwicki, A Zell","ESANN, 2015",,2015
Martin V. Butz,Action in the eye of the beholder: Goal-oriented gaze strategies,"A Belardinelli, MV Butz","Cognitive Processing 16, 2015",,2015
Martin V. Butz,Anticipatory object interaction: Perceptual and motor aspects,"A Belardinelli, MV Butz","Cognitive Processing 16 (Supplement 1), 2015",,2015
Martin V. Butz,Planning with the eyes: End state comfort effects in gaze behavior,"A Belardinelli, MV Butz","Cognitive Processing 16, 2015",,2015
Martin V. Butz,Proceedings of the 12th Biannual Conference of the German Cognitive Science Society,"A Belardinelli, MV Butz","Cognitive Processing 15 (1 Supplement), 2014",,2014
Martin V. Butz,Memory disclosed by motion: predicting visual working memory performance from movement patterns,"J Lohmann, MV Butz","Cognitive Processing 15 (1 Supplement: Proceedings of the 12th Biannual …, 2014",,2014
