author_name,title,authors,publication,cited_by_value,year
Matthias Hein,Sound randomized smoothing in floating-point arithmetics.,"M Hein, V Voráček","arXiv, 2022",,2022
Matthias Hein,Provably Adversarially Robust Nearest Prototype Classifiers,"M Hein, V Voráček","arXiv, 2022",,2022
Matthias Hein,Evaluating the Adversarial Robustness of Test-Time Defenses,"M Hein, S Gowal, T Brunner, E Shelhamer, T Cemgil","arXiv, 2022",,2022
Matthias Hein,Lost in Translation: Modern Image Classifiers still degrade even under simple Translations,"L Kurscheidt, M Hein","ICML 2022 Shift Happens Workshop, 2022",,2022
Matthias Hein,Adversarial robustness against multiple and single l_p-threat models via quick fine-tuning of robust classifiers.,"M Hein, F Croce","arXiv, 2022",,2022
Matthias Hein,2.2 Architecture-Based Adversarial Attacks,"F Croce, J Rauber, M Hein","Advances in Reliably Evaluating and Improving Adversarial Robustness, 34, 2021",,2021
Matthias Hein,The Needle in the haystack: Out-distribution aware Self-training in an Open-World Setting,"M Augustin, M Hein",,,2021
Matthias Hein,"Being Bayesian, Even Just a Bit, Fixes Overconfidence in ReLU Networks","M Hein, P Hennig, A Kristiadi","arXiv 2002, 2020",,2020
Matthias Hein,Minimally distorted Adversarial Examples with a Fast Adaptive Boundary Attack,"M Hein, F Croce","arXiv, 2019",,2019
Matthias Hein,Sparse and Imperceivable Adversarial Attacks,"M Hein, F Croce","2019 IEEE International Conference on Computer Vision (ICCV), 2019",,2019
Matthias Hein,Generalized Matrix Means for Semi-Supervised Learning with Multilayer Graphs,"M Hein, P Mercado, F Tudisco","Advances in Neural Information Processing Systems 32 (NeurIPS 2019): NeurIPS …, 2019",,2019
Matthias Hein,Generalized Matrix Means for Semi-Supervised Learning with Multilayer Graphs,"M Pedro, F Tudisco, H Matthias","ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS, 2019",,2019
Matthias Hein,Sinkhorn and power method for tensors with positive entries,"A Gautier, M Hein, F Tudisco",,,2018
Matthias Hein,Die Digitalisierung der Gesellschaft geht uns alle an!,M Hein,"Unsere digitale Zukunft: In welcher Welt wollen wir leben?, 55-60, 2017",,2017
Matthias Hein,Nodal domain theorem for the graph p-Laplacian.,"F Tudisco, M Hein","arXiv preprint arXiv:1602.05567, 2016",,2016
Matthias Hein,"Dagstuhl Reports, Vol. 5, Issue 8 ISSN 2192-5283","D Kranzlmüller, BL Rountree, R Aebersold, O Kohlbacher, O Vitek, ...",,,2016
Matthias Hein,Tight Continuous Relaxation of the Balanced -Cut Problem,"S Sundar Rangapuram, P Kaushik Mudrakarta, M Hein","arXiv e-prints, arXiv: 1505.06478, 2015",,2015
Matthias Hein,Constrained 1-Spectral Clustering,"S Sundar Rangapuram, M Hein","arXiv e-prints, arXiv: 1505.06485, 2015",,2015
Matthias Hein,Towards Realistic Team Formation in Social Networks based on Densest Subgraphs,"S Sundar Rangapuram, T Bühler, M Hein","arXiv e-prints, arXiv: 1505.06661, 2015",,2015
Matthias Hein,Linear Inverse Problems with Norm and Sparsity Constraints,"I Rish, GA Cecchi, A Lozano, A Niculescu-Mizil, P Meyer, S Rosset, ...","MIT Press, 2014",,2014
Matthias Hein,Practical Sparse Modeling An Overview and Two Examples from Genetics,"I Rish, GA Cecchi, A Lozano, A Niculescu-Mizil, P Meyer, S Rosset, ...","MIT Press, 2014",,2014
Matthias Hein,Reliability Estimation and Enhancement via Spatial Smoothing in Sparse fMRI Modeling,"I Rish, GA Cecchi, A Lozano, A Niculescu-Mizil, P Meyer, S Rosset, ...","MIT Press, 2014",,2014
Matthias Hein,The Challenges of Systems Biology,"I Rish, GA Cecchi, A Lozano, A Niculescu-Mizil, P Meyer, S Rosset, ...","MIT Press, 2014",,2014
Matthias Hein,Stability and Reproducibility in fMRI Analysis,"I Rish, GA Cecchi, A Lozano, A Niculescu-Mizil, P Meyer, S Rosset, ...","MIT Press, 2014",,2014
Matthias Hein,Sequential Testing for Sparse Recovery,"I Rish, GA Cecchi, A Lozano, A Niculescu-Mizil, P Meyer, S Rosset, ...","MIT Press, 2014",,2014
Matthias Hein,Package ‘IPPD’,"M Slawski, R Hussong, MM Slawski",,,2012
Matthias Hein,Mathematical and Computational Foundations of Learning Theory (Dagstuhl Seminar 11291),"M Hein, G Lugosi, L Rosasco, S Smale","Dagstuhl Reports 1 (7), 2011",,2011
Matthias Hein,Large-scale antibody profiling of human blood sera: The future of molecular diagnosis,"A Keller, N Ludwig, S Heisel, P Leidinger, C Andres, WI Steudel, H Huwer, ...","Informatik-Spektrum 32 (4), 332-338, 2009",,2009
Matthias Hein,Thin-Plate Splines Between Riemannian Manifolds,"F Steinke, M Hein, B Schölkopf","HIM Workshop: Geometry and Statistics of Shapes 2008, 2008",,2008
Matthias Hein,of Proceedings: Rendering 2008: Eurographics Symposium on Rendering 2008,"P Didyk, R Mantiuk, M Hein, HP Seidel","Blackwell, 2008",,2008
Matthias Hein,Weak and Strong Pointwise Consistency of Graph Laplacians,"M Hein¹, JY Audibert, U von Luxburg","Learning Theory:... Annual Conference on Learning Theory, COLT …, 2005",,2005
Matthias Hein,Mathematik für Informatiker II Sommersemester 2011,"M Hein, C Eisinger",,,
Matthias Hein,Sparse Visual Counterfactual Explanations in Image Space,"VBMAF Croce, PBM Hein",,,
Matthias Hein,Supplementary Material for Relating Adversarially Robust Generalization to Flat Minima,"D Stutz, M Hein, B Schiele",,,
Matthias Hein,Confidence-Calibrated Adversarial Training,"D Stutz, M Hein, B Schiele",,,
Matthias Hein,Supplementary Material for Confidence-Calibrated Adversarial Training: Generalizing to Unseen Attacks,"D Stutz, M Hein, B Schiele",,,
Matthias Hein,Joachim Weickert Matthias Hein,B Schiele,,,
Matthias Hein,Manifold Denoising,MHM Maier,,,
Matthias Hein,Spectral Clustering of Signed Graphs via Matrix Power Means,PMFTM Hein,,,
Matthias Hein,networks via nonlinear modularity eigenvectors. Working paper.,"F Tudisco, P Mercado, M Hein",,,
Matthias Hein,Supplementary Material for Disentangling Adversarial Robustness and Generalization,"D Stutz, M Hein, B Schiele",,,
Matthias Hein,Weakly Supervised Object Boundaries Supplementary material,"A Khoreva, R Benenson, M Omran, M Hein, B Schiele",,,
Matthias Hein,Scalable Multitask Representation Learning for Scene Classification Supplementary Material,"M Lapin, B Schiele, M Hein",,,
Matthias Hein,Regularized non-negative matrix factorization for latent component discovery in heterogeneous methylomes,"N Vedeneev, P Lutsik, M Slawski, J Walter, M Hein",,,
Matthias Hein,Supplement to’Sparse recovery by thresholded non-negative least squares’,"M Slawski, M Hein, E Campus",,,
Matthias Hein,Supplement to’Matrix factorization with Binary Components’,"M Slawski, M Hein, P Lutsik",,,
Matthias Hein,IPPD package vignette,"M Slawski, R Hussong, M Hein",,,
